current_season_start	current_season_end	other_season_start	other_season_end	distance_map	mean	std	count
1997-07-01	1998-07-01	1998-07-01	1999-07-01	stem_ep	0.31	0.0	5
1997-07-01	1998-07-01	1998-07-01	1999-07-01	titer_substitution_model	1.1199999999999999	0.018708286933869608	5
1997-07-01	1998-07-01	1998-07-01	1999-07-01	titer_tree_model	1.1400000000000001	0.024494897427831754	5
1997-07-01	1998-07-01	1998-07-01	1999-07-01	wolf	7.023999999999999	0.00547722557505174	5
1997-07-01	1998-07-01	1998-07-01	1999-07-01	wolf_nonepitope	2.7939999999999996	0.04335896677735758	5
1997-07-01	1998-07-01	1999-07-01	2000-07-01	koel	0.62	0.0	5
1997-07-01	1998-07-01	1999-07-01	2000-07-01	stem	2.876	0.05594640292279746	5
1997-07-01	1998-07-01	1999-07-01	2000-07-01	stem_ep	0.166	0.005477225575051669	5
1997-07-01	1998-07-01	1999-07-01	2000-07-01	titer_substitution_model	1.3980000000000001	0.023874672772626664	5
1997-07-01	1998-07-01	1999-07-01	2000-07-01	titer_tree_model	1.3439999999999999	0.015165750888103133	5
1997-07-01	1998-07-01	1999-07-01	2000-07-01	wolf	8.527999999999999	0.008366600265340718	5
1997-07-01	1998-07-01	1999-07-01	2000-07-01	wolf_nonepitope	4.1	0.04743416490252582	5
1998-07-01	1999-07-01	1998-07-01	1999-07-01	koel	0.124	0.005477225575051669	5
1998-07-01	1999-07-01	1998-07-01	1999-07-01	stem	2.194	0.04722287581247043	5
1998-07-01	1999-07-01	1998-07-01	1999-07-01	stem_ep	0.43600000000000005	0.005477225575051663	5
1998-07-01	1999-07-01	1998-07-01	1999-07-01	titer_substitution_model	0.6140000000000001	0.040987803063838445	5
1998-07-01	1999-07-01	1998-07-01	1999-07-01	titer_tree_model	0.442	0.04868264577855233	5
1998-07-01	1999-07-01	1998-07-01	1999-07-01	wolf	3.9840000000000004	0.005477225575051882	5
1998-07-01	1999-07-01	1998-07-01	1999-07-01	wolf_nonepitope	3.3619999999999997	0.058906705900092636	5
1998-07-01	1999-07-01	1999-07-01	2000-07-01	koel	0.11000000000000001	0.0	5
1998-07-01	1999-07-01	1999-07-01	2000-07-01	stem	3.2339999999999995	0.0684105255059482	5
1998-07-01	1999-07-01	1999-07-01	2000-07-01	stem_ep	0.37	0.0	5
1998-07-01	1999-07-01	1999-07-01	2000-07-01	titer_substitution_model	0.6900000000000001	0.023452078799117156	5
1998-07-01	1999-07-01	1999-07-01	2000-07-01	titer_tree_model	0.414	0.028809720581775878	5
1998-07-01	1999-07-01	1999-07-01	2000-07-01	wolf	4.4239999999999995	0.008944271909999054	5
1998-07-01	1999-07-01	1999-07-01	2000-07-01	wolf_nonepitope	4.826	0.0658027355054487	5
1998-07-01	1999-07-01	2000-07-01	2001-07-01	koel	0.11199999999999999	0.00836660026534075	5
1998-07-01	1999-07-01	2000-07-01	2001-07-01	stem	3.432	0.04086563348340525	5
1998-07-01	1999-07-01	2000-07-01	2001-07-01	stem_ep	0.376	0.008944271909999165	5
1998-07-01	1999-07-01	2000-07-01	2001-07-01	titer_substitution_model	0.7780000000000001	0.03114482300479489	5
1998-07-01	1999-07-01	2000-07-01	2001-07-01	titer_tree_model	0.51	0.041231056256176644	5
1998-07-01	1999-07-01	2000-07-01	2001-07-01	wolf	5.83	0.04690415759823426	5
1998-07-01	1999-07-01	2000-07-01	2001-07-01	wolf_nonepitope	4.728	0.04147288270665557	5
1999-07-01	2000-07-01	1999-07-01	2000-07-01	koel	0.09	0.0	5
1999-07-01	2000-07-01	1999-07-01	2000-07-01	stem	2.9639999999999995	0.09449867723941965	5
1999-07-01	2000-07-01	1999-07-01	2000-07-01	stem_ep	0.25	0.0	5
1999-07-01	2000-07-01	1999-07-01	2000-07-01	titer_substitution_model	0.344	0.03209361307176241	5
1999-07-01	2000-07-01	1999-07-01	2000-07-01	titer_tree_model	0.11000000000000001	0.0	5
1999-07-01	2000-07-01	1999-07-01	2000-07-01	wolf	2.872	0.019235384061671305	5
1999-07-01	2000-07-01	1999-07-01	2000-07-01	wolf_nonepitope	4.348	0.0870057469366248	5
1999-07-01	2000-07-01	2000-07-01	2001-07-01	koel	0.098	0.008366600265340756	5
1999-07-01	2000-07-01	2000-07-01	2001-07-01	stem	3.812	0.04266145801540305	5
1999-07-01	2000-07-01	2000-07-01	2001-07-01	stem_ep	0.27	0.007071067811865481	5
1999-07-01	2000-07-01	2000-07-01	2001-07-01	titer_substitution_model	0.418	0.02167948338867879	5
1999-07-01	2000-07-01	2000-07-01	2001-07-01	titer_tree_model	0.174	0.05504543577809153	5
1999-07-01	2000-07-01	2000-07-01	2001-07-01	wolf	4.545999999999999	0.0618869937870634	5
1999-07-01	2000-07-01	2000-07-01	2001-07-01	wolf_nonepitope	5.182	0.03701351104664365	5
1999-07-01	2000-07-01	2001-07-01	2002-07-01	koel	0.14800000000000002	0.004472135954999568	5
1999-07-01	2000-07-01	2001-07-01	2002-07-01	stem	4.632000000000001	0.026832815729997725	5
1999-07-01	2000-07-01	2001-07-01	2002-07-01	stem_ep	0.74	0.007071067811865481	5
1999-07-01	2000-07-01	2001-07-01	2002-07-01	titer_substitution_model	0.89	0.036742346141747706	5
1999-07-01	2000-07-01	2001-07-01	2002-07-01	titer_tree_model	0.492	0.07259476565152616	5
1999-07-01	2000-07-01	2001-07-01	2002-07-01	wolf	5.016	0.008944271909999007	5
1999-07-01	2000-07-01	2001-07-01	2002-07-01	wolf_nonepitope	7.593999999999999	0.02073644135332741	5
2000-07-01	2001-07-01	2000-07-01	2001-07-01	koel	0.10600000000000001	0.016733200530681516	5
2000-07-01	2001-07-01	2000-07-01	2001-07-01	stem	3.4019999999999997	0.057183913821983325	5
2000-07-01	2001-07-01	2000-07-01	2001-07-01	stem_ep	0.278	0.013038404810405285	5
2000-07-01	2001-07-01	2000-07-01	2001-07-01	titer_substitution_model	0.34600000000000003	0.023021728866442666	5
2000-07-01	2001-07-01	2000-07-01	2001-07-01	titer_tree_model	0.186	0.08173126696681021	5
2000-07-01	2001-07-01	2000-07-01	2001-07-01	wolf	4.2620000000000005	0.1112205017071943	5
2000-07-01	2001-07-01	2000-07-01	2001-07-01	wolf_nonepitope	4.779999999999999	0.057008771254957284	5
2000-07-01	2001-07-01	2001-07-01	2002-07-01	koel	0.156	0.008944271909999166	5
2000-07-01	2001-07-01	2001-07-01	2002-07-01	stem	4.01	0.062048368229954305	5
2000-07-01	2001-07-01	2001-07-01	2002-07-01	stem_ep	0.71	0.007071067811865481	5
2000-07-01	2001-07-01	2001-07-01	2002-07-01	titer_substitution_model	0.6619999999999999	0.034205262752974135	5
2000-07-01	2001-07-01	2001-07-01	2002-07-01	titer_tree_model	0.526	0.11567194992737004	5
2000-07-01	2001-07-01	2001-07-01	2002-07-01	wolf	5.252000000000001	0.05019960159204462	5
2000-07-01	2001-07-01	2001-07-01	2002-07-01	wolf_nonepitope	6.636	0.0753657747256671	5
2000-07-01	2001-07-01	2002-07-01	2003-07-01	koel	1.506	0.019493588689617945	5
2000-07-01	2001-07-01	2002-07-01	2003-07-01	stem	4.428	0.06610597552415409	5
2000-07-01	2001-07-01	2002-07-01	2003-07-01	stem_ep	0.6399999999999999	0.04242640687119284	5
2000-07-01	2001-07-01	2002-07-01	2003-07-01	titer_substitution_model	1.496	0.024083189157584603	5
2000-07-01	2001-07-01	2002-07-01	2003-07-01	titer_tree_model	1.48	0.09949874371066206	5
2000-07-01	2001-07-01	2002-07-01	2003-07-01	wolf	8.144	0.04929503017546451	5
2000-07-01	2001-07-01	2002-07-01	2003-07-01	wolf_nonepitope	8.346	0.04827007354458911	5
2001-07-01	2002-07-01	2001-07-01	2002-07-01	koel	0.20600000000000002	0.005477225575051646	5
2001-07-01	2002-07-01	2001-07-01	2002-07-01	stem	3.5260000000000007	0.08384509526501835	5
2001-07-01	2002-07-01	2001-07-01	2002-07-01	stem_ep	0.6380000000000001	0.010954451150103338	5
2001-07-01	2002-07-01	2001-07-01	2002-07-01	titer_substitution_model	0.59	0.02549509756796389	5
2001-07-01	2002-07-01	2001-07-01	2002-07-01	titer_tree_model	0.6540000000000001	0.14976648490233055	5
2001-07-01	2002-07-01	2001-07-01	2002-07-01	wolf	3.908	0.019235384061671402	5
2001-07-01	2002-07-01	2001-07-01	2002-07-01	wolf_nonepitope	5.858	0.09782637681116477	5
2001-07-01	2002-07-01	2002-07-01	2003-07-01	koel	1.504	0.024083189157584617	5
2001-07-01	2002-07-01	2002-07-01	2003-07-01	stem	4.456	0.0568330889535312	5
2001-07-01	2002-07-01	2002-07-01	2003-07-01	stem_ep	0.946	0.05029910535983718	5
2001-07-01	2002-07-01	2002-07-01	2003-07-01	titer_substitution_model	1.33	0.020000000000000035	5
2001-07-01	2002-07-01	2002-07-01	2003-07-01	titer_tree_model	1.65	0.11379806676741043	5
2001-07-01	2002-07-01	2002-07-01	2003-07-01	wolf	6.68	0.04301162633521338	5
2001-07-01	2002-07-01	2002-07-01	2003-07-01	wolf_nonepitope	7.7219999999999995	0.055407580708780116	5
2001-07-01	2002-07-01	2003-07-01	2004-07-01	koel	3.034	0.019493588689617966	5
2001-07-01	2002-07-01	2003-07-01	2004-07-01	stem	4.698	0.024899799195977495	5
2001-07-01	2002-07-01	2003-07-01	2004-07-01	stem_ep	0.892	0.01923538406167136	5
2001-07-01	2002-07-01	2003-07-01	2004-07-01	titer_substitution_model	2.2699999999999996	0.038078865529319564	5
2001-07-01	2002-07-01	2003-07-01	2004-07-01	titer_tree_model	2.426	0.1270039369468522	5
2001-07-01	2002-07-01	2003-07-01	2004-07-01	wolf	9.709999999999999	0.03535533905932791	5
2001-07-01	2002-07-01	2003-07-01	2004-07-01	wolf_nonepitope	8.538	0.05263078946776328	5
2002-07-01	2003-07-01	2002-07-01	2003-07-01	koel	1.3699999999999999	0.018708286933869597	5
2002-07-01	2003-07-01	2002-07-01	2003-07-01	stem	3.242	0.13863621460498693	5
2002-07-01	2003-07-01	2002-07-01	2003-07-01	stem_ep	0.844	0.05128352561983233	5
2002-07-01	2003-07-01	2002-07-01	2003-07-01	titer_substitution_model	1.08	0.015811388300841875	5
2002-07-01	2003-07-01	2002-07-01	2003-07-01	titer_tree_model	1.134	0.09289779329994875	5
2002-07-01	2003-07-01	2002-07-01	2003-07-01	wolf	5.215999999999999	0.0585662018573847	5
2002-07-01	2003-07-01	2002-07-01	2003-07-01	wolf_nonepitope	5.338000000000001	0.15562776101968429	5
2002-07-01	2003-07-01	2003-07-01	2004-07-01	koel	2.0119999999999996	0.01923538406167129	5
2002-07-01	2003-07-01	2003-07-01	2004-07-01	stem	2.6399999999999997	0.08888194417315601	5
2002-07-01	2003-07-01	2003-07-01	2004-07-01	stem_ep	0.734	0.051283525619832404	5
2002-07-01	2003-07-01	2003-07-01	2004-07-01	titer_substitution_model	1.3619999999999999	0.0238746727726266	5
2002-07-01	2003-07-01	2003-07-01	2004-07-01	titer_tree_model	1.184	0.08173126696681024	5
2002-07-01	2003-07-01	2003-07-01	2004-07-01	wolf	6.004	0.04979959839195512	5
2002-07-01	2003-07-01	2003-07-01	2004-07-01	wolf_nonepitope	4.214	0.10188228501560023	5
2002-07-01	2003-07-01	2004-07-01	2005-07-01	koel	3.8379999999999996	0.01303840481040523	5
2002-07-01	2003-07-01	2004-07-01	2005-07-01	stem	3.3280000000000003	0.12316655390161725	5
2002-07-01	2003-07-01	2004-07-01	2005-07-01	stem_ep	1.442	0.0618061485614498	5
2002-07-01	2003-07-01	2004-07-01	2005-07-01	titer_substitution_model	2.444	0.020736441353327577	5
2002-07-01	2003-07-01	2004-07-01	2005-07-01	titer_tree_model	1.9919999999999998	0.15658863304850704	5
2002-07-01	2003-07-01	2004-07-01	2005-07-01	wolf	8.517999999999999	0.05357238094391515	5
2002-07-01	2003-07-01	2004-07-01	2005-07-01	wolf_nonepitope	5.119999999999999	0.08803408430829524	5
2003-07-01	2004-07-01	2003-07-01	2004-07-01	koel	1.46	0.020000000000000046	5
2003-07-01	2004-07-01	2003-07-01	2004-07-01	stem	1.3679999999999999	0.023874672772626494	5
2003-07-01	2004-07-01	2003-07-01	2004-07-01	stem_ep	0.398	0.029495762407505257	5
2003-07-01	2004-07-01	2003-07-01	2004-07-01	titer_substitution_model	0.962	0.008366600265340763	5
2003-07-01	2004-07-01	2003-07-01	2004-07-01	titer_tree_model	0.7100000000000001	0.05787918451395114	5
2003-07-01	2004-07-01	2003-07-01	2004-07-01	wolf	4.51	0.06041522986797273	5
2003-07-01	2004-07-01	2003-07-01	2004-07-01	wolf_nonepitope	1.848	0.04207136793592524	5
2003-07-01	2004-07-01	2004-07-01	2005-07-01	koel	2.224	0.021908902300206645	5
2003-07-01	2004-07-01	2004-07-01	2005-07-01	stem	1.998	0.037013511046643445	5
2003-07-01	2004-07-01	2004-07-01	2005-07-01	stem_ep	1.054	0.02302172886644281	5
2003-07-01	2004-07-01	2004-07-01	2005-07-01	titer_substitution_model	1.554	0.018165902124584982	5
2003-07-01	2004-07-01	2004-07-01	2005-07-01	titer_tree_model	1.284	0.1393915348936226	5
2003-07-01	2004-07-01	2004-07-01	2005-07-01	wolf	5.798	0.04207136793592538	5
2003-07-01	2004-07-01	2004-07-01	2005-07-01	wolf_nonepitope	2.7340000000000004	0.06148170459575745	5
2003-07-01	2004-07-01	2005-07-01	2006-07-01	koel	2.8619999999999997	0.022803508501982688	5
2003-07-01	2004-07-01	2005-07-01	2006-07-01	stem	2.6	0.050000000000000044	5
2003-07-01	2004-07-01	2005-07-01	2006-07-01	stem_ep	1.342	0.03420526275297411	5
2003-07-01	2004-07-01	2005-07-01	2006-07-01	titer_substitution_model	2.38	0.030822070014844855	5
2003-07-01	2004-07-01	2005-07-01	2006-07-01	titer_tree_model	2.0460000000000003	0.12259690045021537	5
2003-07-01	2004-07-01	2005-07-01	2006-07-01	wolf	6.6579999999999995	0.0641872261435248	5
2003-07-01	2004-07-01	2005-07-01	2006-07-01	wolf_nonepitope	3.84	0.06928203230275526	5
2004-07-01	2005-07-01	2004-07-01	2005-07-01	koel	0.614	0.01341640786499875	5
2004-07-01	2005-07-01	2004-07-01	2005-07-01	stem	1.6920000000000002	0.05718391382198321	5
2004-07-01	2005-07-01	2004-07-01	2005-07-01	stem_ep	0.806	0.03435112807463533	5
2004-07-01	2005-07-01	2004-07-01	2005-07-01	titer_substitution_model	0.716	0.0378153408023781	5
2004-07-01	2005-07-01	2004-07-01	2005-07-01	titer_tree_model	0.736	0.07700649323271383	5
2004-07-01	2005-07-01	2004-07-01	2005-07-01	wolf	2.9	0.026457513110645932	5
2004-07-01	2005-07-01	2004-07-01	2005-07-01	wolf_nonepitope	2.6439999999999997	0.1390323703315166	5
2004-07-01	2005-07-01	2005-07-01	2006-07-01	koel	1.028	0.008366600265340775	5
2004-07-01	2005-07-01	2005-07-01	2006-07-01	stem	2.01	0.04636809247747865	5
2004-07-01	2005-07-01	2005-07-01	2006-07-01	stem_ep	0.7699999999999999	0.03807886552931956	5
2004-07-01	2005-07-01	2005-07-01	2006-07-01	titer_substitution_model	1.3320000000000003	0.04494441010848841	5
2004-07-01	2005-07-01	2005-07-01	2006-07-01	titer_tree_model	1.274	0.06877499545619764	5
2004-07-01	2005-07-01	2005-07-01	2006-07-01	wolf	3.3540000000000005	0.023021728866442742	5
2004-07-01	2005-07-01	2005-07-01	2006-07-01	wolf_nonepitope	3.3200000000000003	0.05291502622129195	5
2004-07-01	2005-07-01	2006-07-01	2007-07-01	koel	1.108	0.008366600265340775	5
2004-07-01	2005-07-01	2006-07-01	2007-07-01	stem	3.492	0.07224956747275361	5
2004-07-01	2005-07-01	2006-07-01	2007-07-01	stem_ep	1.2579999999999998	0.042071367935925245	5
2004-07-01	2005-07-01	2006-07-01	2007-07-01	titer_substitution_model	2.268	0.05932958789676536	5
2004-07-01	2005-07-01	2006-07-01	2007-07-01	titer_tree_model	1.8200000000000003	0.10793516572461459	5
2004-07-01	2005-07-01	2006-07-01	2007-07-01	wolf	4.5440000000000005	0.02966479394838288	5
2004-07-01	2005-07-01	2006-07-01	2007-07-01	wolf_nonepitope	4.482	0.12755391017134698	5
2005-07-01	2006-07-01	2005-07-01	2006-07-01	koel	0.57	0.0070710678118654285	5
2005-07-01	2006-07-01	2005-07-01	2006-07-01	stem	1.964	0.12012493496356196	5
2005-07-01	2006-07-01	2005-07-01	2006-07-01	stem_ep	0.5539999999999999	0.025099800796022226	5
2005-07-01	2006-07-01	2005-07-01	2006-07-01	titer_substitution_model	0.8240000000000001	0.02073644135332769	5
2005-07-01	2006-07-01	2005-07-01	2006-07-01	titer_tree_model	0.756	0.06308724118235003	5
2005-07-01	2006-07-01	2005-07-01	2006-07-01	wolf	2.7060000000000004	0.024083189157584662	5
2005-07-01	2006-07-01	2005-07-01	2006-07-01	wolf_nonepitope	2.9240000000000004	0.14842506526863983	5
2005-07-01	2006-07-01	2006-07-01	2007-07-01	koel	0.37	0.0	5
2005-07-01	2006-07-01	2006-07-01	2007-07-01	stem	3.052	0.034205262752974225	5
2005-07-01	2006-07-01	2006-07-01	2007-07-01	stem_ep	0.874	0.0230217288664427	5
2005-07-01	2006-07-01	2006-07-01	2007-07-01	titer_substitution_model	1.396	0.04393176527297753	5
2005-07-01	2006-07-01	2006-07-01	2007-07-01	titer_tree_model	1.1	0.09300537618869133	5
2005-07-01	2006-07-01	2006-07-01	2007-07-01	wolf	3.4539999999999997	0.019493588689617886	5
2005-07-01	2006-07-01	2006-07-01	2007-07-01	wolf_nonepitope	3.59	0.03535533905932762	5
2005-07-01	2006-07-01	2007-07-01	2008-07-01	koel	0.41600000000000004	0.0054772255750516665	5
2005-07-01	2006-07-01	2007-07-01	2008-07-01	stem	3.692	0.057183913821983186	5
2005-07-01	2006-07-01	2007-07-01	2008-07-01	stem_ep	1.19	0.034641016151377595	5
2005-07-01	2006-07-01	2007-07-01	2008-07-01	titer_substitution_model	1.8619999999999997	0.03420526275297411	5
2005-07-01	2006-07-01	2007-07-01	2008-07-01	titer_tree_model	1.69	0.12103718436910199	5
2005-07-01	2006-07-01	2007-07-01	2008-07-01	wolf	4.3100000000000005	0.031622776601683875	5
2005-07-01	2006-07-01	2007-07-01	2008-07-01	wolf_nonepitope	4.056	0.07162401831787986	5
2006-07-01	2007-07-01	2006-07-01	2007-07-01	koel	0.072	0.010954451150103319	5
2006-07-01	2007-07-01	2006-07-01	2007-07-01	stem	2.4419999999999997	0.047644516998286375	5
2006-07-01	2007-07-01	2006-07-01	2007-07-01	stem_ep	0.586	0.02607680962081062	5
2006-07-01	2007-07-01	2006-07-01	2007-07-01	titer_substitution_model	0.7539999999999999	0.02792848008753789	5
2006-07-01	2007-07-01	2006-07-01	2007-07-01	titer_tree_model	0.9099999999999999	0.12000000000000004	5
2006-07-01	2007-07-01	2006-07-01	2007-07-01	wolf	3.3559999999999994	0.05176871642217912	5
2006-07-01	2007-07-01	2006-07-01	2007-07-01	wolf_nonepitope	2.54	0.09924716620639605	5
2006-07-01	2007-07-01	2007-07-01	2008-07-01	koel	0.10800000000000001	0.00836660026534075	5
2006-07-01	2007-07-01	2007-07-01	2008-07-01	stem	2.4440000000000004	0.07056911505750939	5
2006-07-01	2007-07-01	2007-07-01	2008-07-01	stem_ep	0.708	0.023874672772626643	5
2006-07-01	2007-07-01	2007-07-01	2008-07-01	titer_substitution_model	0.9280000000000002	0.03563705936241088	5
2006-07-01	2007-07-01	2007-07-01	2008-07-01	titer_tree_model	1.1800000000000002	0.19196353820452464	5
2006-07-01	2007-07-01	2007-07-01	2008-07-01	wolf	3.686	0.03646916505762099	5
2006-07-01	2007-07-01	2007-07-01	2008-07-01	wolf_nonepitope	2.5599999999999996	0.11113055385446442	5
2006-07-01	2007-07-01	2008-07-01	2009-07-01	koel	0.618	0.008366600265340763	5
2006-07-01	2007-07-01	2008-07-01	2009-07-01	stem	2.798	0.03962322551231794	5
2006-07-01	2007-07-01	2008-07-01	2009-07-01	stem_ep	1.172	0.010954451150103333	5
2006-07-01	2007-07-01	2008-07-01	2009-07-01	titer_substitution_model	1.7439999999999998	0.05549774770204637	5
2006-07-01	2007-07-01	2008-07-01	2009-07-01	titer_tree_model	1.768	0.13255187663703596	5
2006-07-01	2007-07-01	2008-07-01	2009-07-01	wolf	4.726000000000001	0.05029910535983712	5
2006-07-01	2007-07-01	2008-07-01	2009-07-01	wolf_nonepitope	2.916	0.05683308895353143	5
2007-07-01	2008-07-01	2007-07-01	2008-07-01	koel	0.138	0.013038404810405298	5
2007-07-01	2008-07-01	2007-07-01	2008-07-01	stem	1.778	0.07463243262818121	5
2007-07-01	2008-07-01	2007-07-01	2008-07-01	stem_ep	0.62	0.02345207879911717	5
2007-07-01	2008-07-01	2007-07-01	2008-07-01	titer_substitution_model	0.45199999999999996	0.04086563348340509	5
2007-07-01	2008-07-01	2007-07-01	2008-07-01	titer_tree_model	0.9	0.27559027559041344	5
2007-07-01	2008-07-01	2007-07-01	2008-07-01	wolf	2.854	0.0536656314599948	5
2007-07-01	2008-07-01	2007-07-01	2008-07-01	wolf_nonepitope	2.1800000000000006	0.1007472083980494	5
2007-07-01	2008-07-01	2008-07-01	2009-07-01	koel	0.634	0.005477225575051676	5
2007-07-01	2008-07-01	2008-07-01	2009-07-01	stem	1.786	0.04560701700396557	5
2007-07-01	2008-07-01	2008-07-01	2009-07-01	stem_ep	0.772	0.010954451150103319	5
2007-07-01	2008-07-01	2008-07-01	2009-07-01	titer_substitution_model	1.164	0.0403732584763727	5
2007-07-01	2008-07-01	2008-07-01	2009-07-01	titer_tree_model	1.134	0.13126309458488322	5
2007-07-01	2008-07-01	2008-07-01	2009-07-01	wolf	3.508	0.03834057902536157	5
2007-07-01	2008-07-01	2008-07-01	2009-07-01	wolf_nonepitope	2.248	0.0668580586017871	5
2007-07-01	2008-07-01	2009-07-01	2010-07-01	koel	1.904	0.005477225575051657	5
2007-07-01	2008-07-01	2009-07-01	2010-07-01	stem	2.542	0.04549725266430926	5
2007-07-01	2008-07-01	2009-07-01	2010-07-01	stem_ep	0.8380000000000001	0.017888543819998336	5
2007-07-01	2008-07-01	2009-07-01	2010-07-01	titer_substitution_model	3.532	0.058906705900092504	5
2007-07-01	2008-07-01	2009-07-01	2010-07-01	titer_tree_model	1.9739999999999998	0.19501282009139814	5
2007-07-01	2008-07-01	2009-07-01	2010-07-01	wolf	6.486	0.03507135583349991	5
2007-07-01	2008-07-01	2009-07-01	2010-07-01	wolf_nonepitope	2.732	0.05449770637375482	5
2008-07-01	2009-07-01	2008-07-01	2009-07-01	koel	0.892	0.008366600265340763	5
2008-07-01	2009-07-01	2008-07-01	2009-07-01	stem	1.122	0.06260990336999414	5
2008-07-01	2009-07-01	2008-07-01	2009-07-01	stem_ep	0.292	0.008366600265340744	5
2008-07-01	2009-07-01	2008-07-01	2009-07-01	titer_substitution_model	1.312	0.021679483388678724	5
2008-07-01	2009-07-01	2008-07-01	2009-07-01	titer_tree_model	0.868	0.0766159252375118	5
2008-07-01	2009-07-01	2008-07-01	2009-07-01	wolf	3.198	0.03033150177620631	5
2008-07-01	2009-07-01	2008-07-01	2009-07-01	wolf_nonepitope	1.634	0.08142481194328915	5
2008-07-01	2009-07-01	2009-07-01	2010-07-01	koel	1.508	0.008366600265340763	5
2008-07-01	2009-07-01	2009-07-01	2010-07-01	stem	1.734	0.051768716422179194	5
2008-07-01	2009-07-01	2009-07-01	2010-07-01	stem_ep	0.22999999999999998	0.00707106781186547	5
2008-07-01	2009-07-01	2009-07-01	2010-07-01	titer_substitution_model	2.7800000000000002	0.04743416490252547	5
2008-07-01	2009-07-01	2009-07-01	2010-07-01	titer_tree_model	1.2819999999999998	0.23220680437919988	5
2008-07-01	2009-07-01	2009-07-01	2010-07-01	wolf	5.254	0.02408318915758459	5
2008-07-01	2009-07-01	2009-07-01	2010-07-01	wolf_nonepitope	1.9919999999999998	0.04086563348340509	5
2008-07-01	2009-07-01	2010-07-01	2011-07-01	koel	1.616	0.011401754250991292	5
2008-07-01	2009-07-01	2010-07-01	2011-07-01	stem	2.368	0.01483239697419142	5
2008-07-01	2009-07-01	2010-07-01	2011-07-01	stem_ep	0.3	0.014142135623730961	5
2008-07-01	2009-07-01	2010-07-01	2011-07-01	titer_substitution_model	3.402	0.05890670590009265	5
2008-07-01	2009-07-01	2010-07-01	2011-07-01	titer_tree_model	1.2760000000000002	0.15241391012633984	5
2008-07-01	2009-07-01	2010-07-01	2011-07-01	wolf	7.478	0.021679483388678943	5
2008-07-01	2009-07-01	2010-07-01	2011-07-01	wolf_nonepitope	2.162	0.03563705936241121	5
2009-07-01	2010-07-01	2009-07-01	2010-07-01	koel	0.332	0.008366600265340763	5
2009-07-01	2010-07-01	2009-07-01	2010-07-01	stem	2.092	0.05357238094391559	5
